Primitive 0: brush_idx=0, t=[615,200], theta=174.20278199800737, color=[0.09651086,0.13072991,0.14511287]
Primitive 988: brush_idx=2, t=[435,130], theta=138.7655956785903, color=[0.3459211,0.447631,0.59565926]
Primitive 989: brush_idx=2, t=[396,156], theta=185.1351109077144, color=[0.4013365,0.21255256,0.2298071]
Primitive 990: brush_idx=2, t=[438,132], theta=86.07087425672377, color=[0.34596035,0.4734473,0.6201952]
Primitive 991: brush_idx=2, t=[418,150], theta=86.8797990267943, color=[0.3659241,0.3938701,0.44408995]
Primitive 992: brush_idx=2, t=[441,135], theta=180.8208032747308, color=[0.3263201,0.4646885,0.61754245]
Primitive 993: brush_idx=2, t=[409,146], theta=41.56225436098724, color=[0.4446274,0.35587502,0.4182525]
Primitive 994: brush_idx=2, t=[388,156], theta=146.10049609215758, color=[0.38541463,0.2409601,0.23791526]
Primitive 995: brush_idx=2, t=[462,159], theta=147.93707812490723, color=[0.4021628,0.32036585,0.32977352]
Primitive 996: brush_idx=2, t=[312,353], theta=28.845899847336746, color=[0.23140281,0.24173394,0.28863263]
Primitive 997: brush_idx=2, t=[442,331], theta=116.77009176915094, color=[0.24928807,0.20176008,0.274248]
Primitive 998: brush_idx=2, t=[414,87], theta=116.44191504154419, color=[0.54846305,0.78131914,0.9480086]
Primitive 999: brush_idx=2, t=[430,130], theta=226.1432982357642, color=[0.41848487,0.48123968,0.6474654]
Primitive 1000: brush_idx=3, t=[449,120], theta=61.62870913102052, color=[0.24544044,0.68294877,0.85941535]
Primitive 1001: brush_idx=3, t=[473,87], theta=120.9079340631242, color=[0.8393774,0.9964068,0.9783791]
Primitive 1002: brush_idx=3, t=[399,143], theta=75.21347412221496, color=[0.31408945,0.19454084,0.21556033]
Primitive 1003: brush_idx=3, t=[407,148], theta=127.19656336038749, color=[0.39213887,0.30024713,0.32798275]
Primitive 1004: brush_idx=3, t=[285,328], theta=78.95355403096289, color=[0.5393953,0.26210484,0.5999045]
Primitive 1005: brush_idx=3, t=[471,84], theta=127.71235715318065, color=[0.72814655,0.97586423,0.98761904]
Primitive 1006: brush_idx=3, t=[439,139], theta=89.58094462372183, color=[0.35148638,0.54452586,0.6680687]
Primitive 1007: brush_idx=3, t=[10,323], theta=132.480519973777, color=[0.65807515,0.25356722,0.6720236]
Primitive 1008: brush_idx=3, t=[543,381], theta=121.74716209471384, color=[0.60420716,0.2620658,0.6903497]
Primitive 1009: brush_idx=3, t=[559,304], theta=183.6409696785076, color=[0.58193094,0.31331632,0.65654]
Primitive 1010: brush_idx=3, t=[521,385], theta=150.10841226436506, color=[0.26736543,0.3007713,0.33115482]
Primitive 1011: brush_idx=3, t=[18,322], theta=120.16044758174667, color=[0.60582805,0.27384287,0.63224584]
Primitive 1012: brush_idx=3, t=[521,384], theta=93.99553813807074, color=[0.20732525,0.27008903,0.28195885]
Primitive 1013: brush_idx=3, t=[444,129], theta=8.171142515111821, color=[0.33122888,0.5576038,0.7120717]
Primitive 1014: brush_idx=3, t=[352,318], theta=159.65091116556965, color=[0.27930948,0.23260514,0.3159045]
Primitive 1015: brush_idx=3, t=[12,322], theta=14.70717033229873, color=[0.6524658,0.29663312,0.67026305]
Primitive 1016: brush_idx=3, t=[410,99], theta=25.0119122596266, color=[0.7470185,0.80566347,0.9582034]
Primitive 1017: brush_idx=3, t=[291,112], theta=138.7205893102166, color=[0.76001513,0.5755349,0.5748425]
Primitive 1018: brush_idx=3, t=[538,380], theta=136.44908245167343, color=[0.5529345,0.2522179,0.6250091]
Primitive 1019: brush_idx=3, t=[599,91], theta=66.68819352464017, color=[0.56318927,0.63043636,0.9146243]
Primitive 1020: brush_idx=3, t=[571,307], theta=33.341657648961004, color=[0.5849956,0.27325886,0.6489482]
Primitive 1021: brush_idx=3, t=[518,381], theta=60.56440464063215, color=[0.22443493,0.27133575,0.28214762]
Primitive 1022: brush_idx=3, t=[546,382], theta=133.71578404495028, color=[0.5289559,0.22220227,0.6074582]
Primitive 1023: brush_idx=3, t=[524,395], theta=146.64790931972092, color=[0.15031476,0.22304939,0.2120384]
Primitive 1024: brush_idx=3, t=[520,102], theta=152.4892760031544, color=[0.72851497,0.8634904,0.9572315]
Primitive 1025: brush_idx=3, t=[545,379], theta=188.73308632274166, color=[0.58844304,0.24586055,0.6610801]
Primitive 1026: brush_idx=3, t=[517,298], theta=127.56916527526427, color=[0.5796136,0.3531936,0.666495]
Primitive 1027: brush_idx=3, t=[109,363], theta=152.52472394514365, color=[0.37915137,0.2249674,0.5021851]
Primitive 1028: brush_idx=3, t=[523,390], theta=109.14304450839015, color=[0.23631993,0.28316686,0.30183512]
Primitive 1029: brush_idx=3, t=[534,395], theta=221.41822267169937, color=[0.27623457,0.17084824,0.28826073]
Primitive 1030: brush_idx=3, t=[250,327], theta=120.1538726801471, color=[0.27951834,0.22009614,0.32170334]
Primitive 1031: brush_idx=3, t=[59,308], theta=137.37376359663048, color=[0.52500314,0.2584898,0.53525674]
Primitive 1032: brush_idx=3, t=[524,108], theta=129.7366530544038, color=[0.60887754,0.7691759,0.8796918]
Primitive 1033: brush_idx=3, t=[605,306], theta=43.65008544154049, color=[0.5648433,0.34087893,0.61433727]
Primitive 1034: brush_idx=3, t=[613,360], theta=179.5388682966646, color=[0.49249175,0.2905243,0.59928733]
Primitive 1035: brush_idx=3, t=[535,105], theta=124.08021989202554, color=[0.7133711,0.76481235,0.8831251]
Primitive 1036: brush_idx=3, t=[472,85], theta=152.61356342789566, color=[0.76180696,0.9890869,0.98478794]
Primitive 1037: brush_idx=3, t=[99,395], theta=134.22038097827075, color=[0.18031934,0.19321507,0.22303794]
Primitive 1038: brush_idx=3, t=[107,371], theta=102.78270117175208, color=[0.38584617,0.23710722,0.5001994]
Primitive 1039: brush_idx=3, t=[554,360], theta=192.60617762583874, color=[0.1832426,0.23365407,0.22107595]
Primitive 1040: brush_idx=3, t=[547,101], theta=126.6988121013774, color=[0.70432585,0.80717564,0.8962501]
Primitive 1041: brush_idx=3, t=[336,289], theta=162.78347494863362, color=[0.5342568,0.29442546,0.6392897]
Primitive 1042: brush_idx=3, t=[419,100], theta=164.27831023258094, color=[0.6735404,0.8250473,0.9611328]
Primitive 1043: brush_idx=3, t=[64,304], theta=153.92190746510053, color=[0.48086822,0.22084878,0.5117867]
Primitive 1044: brush_idx=3, t=[449,322], theta=108.90855664988874, color=[0.24333794,0.22390492,0.26735938]
Primitive 1045: brush_idx=3, t=[294,109], theta=149.22960078989132, color=[0.6927151,0.5539736,0.71091616]
Primitive 1046: brush_idx=3, t=[542,381], theta=177.55831568331004, color=[0.61098725,0.24008457,0.68814206]
Primitive 1047: brush_idx=3, t=[226,133], theta=157.04602176085078, color=[0.6327618,0.2822374,0.19738515]
Primitive 1048: brush_idx=3, t=[611,89], theta=150.75045683746941, color=[0.48428363,0.52458954,0.9389337]
Primitive 1049: brush_idx=3, t=[476,84], theta=64.4030529744827, color=[0.72382104,0.9957283,0.98049676]
Primitive 1050: brush_idx=3, t=[557,360], theta=195.58863432676551, color=[0.20350242,0.24501267,0.25453648]
Primitive 1051: brush_idx=3, t=[525,391], theta=171.67450831638158, color=[0.24943481,0.24135421,0.29078433]
Primitive 1052: brush_idx=3, t=[105,367], theta=157.5338480144291, color=[0.4131018,0.21201701,0.53107107]
Primitive 1053: brush_idx=3, t=[584,275], theta=84.56793357310912, color=[0.34093723,0.37386426,0.46738333]
Primitive 1054: brush_idx=3, t=[454,223], theta=64.58430232148241, color=[0.09820164,0.40468013,0.36434463]
Primitive 1055: brush_idx=3, t=[38,300], theta=41.31965528360776, color=[0.26370206,0.30442518,0.35774437]
Primitive 1056: brush_idx=3, t=[543,382], theta=78.82528685579992, color=[0.6117982,0.23722439,0.6715271]
Primitive 1057: brush_idx=3, t=[104,367], theta=80.1763720338502, color=[0.42190066,0.25334322,0.5246271]
Primitive 1058: brush_idx=3, t=[412,145], theta=56.438218714821545, color=[0.37977827,0.28231853,0.35112453]
Primitive 1059: brush_idx=3, t=[283,335], theta=115.18374797109189, color=[0.46438298,0.22644074,0.5161907]
Primitive 1060: brush_idx=3, t=[298,111], theta=128.84791761917364, color=[0.69848967,0.5104802,0.5750681]
Primitive 1061: brush_idx=3, t=[20,322], theta=79.36011124610701, color=[0.58609295,0.28150204,0.6112341]
Primitive 1062: brush_idx=3, t=[518,382], theta=128.48956320423434, color=[0.19280256,0.29192618,0.27441576]
Primitive 1063: brush_idx=3, t=[521,384], theta=115.90129579570339, color=[0.21498184,0.27094898,0.28900093]
Primitive 1064: brush_idx=3, t=[476,143], theta=160.93442729223423, color=[0.38520464,0.2871806,0.3928433]
Primitive 1065: brush_idx=3, t=[516,128], theta=162.55411338406836, color=[0.37517595,0.48778424,0.69426024]
Primitive 1066: brush_idx=3, t=[329,348], theta=97.17881020205245, color=[0.20697236,0.24824527,0.2671407]
Primitive 1067: brush_idx=3, t=[625,84], theta=179.05000981083447, color=[0.4796482,0.4912922,0.93001723]
Primitive 1068: brush_idx=3, t=[88,368], theta=162.9043823112185, color=[0.23195545,0.28598446,0.33678654]
Primitive 1069: brush_idx=3, t=[625,367], theta=48.646144445039894, color=[0.48273396,0.25849634,0.5832903]
Primitive 1070: brush_idx=3, t=[619,385], theta=110.73915196766582, color=[0.18423663,0.15186408,0.20946996]
Primitive 1071: brush_idx=3, t=[238,130], theta=30.87362138800522, color=[0.6493404,0.3103055,0.21626154]
Primitive 1072: brush_idx=3, t=[261,334], theta=48.28480020765542, color=[0.29413247,0.21619165,0.3107891]
Primitive 1073: brush_idx=3, t=[520,392], theta=198.71228340105552, color=[0.12016944,0.2667962,0.20170365]
Primitive 1074: brush_idx=3, t=[484,249], theta=123.92414785331597, color=[0.37310165,0.23068628,0.40159294]
Primitive 1075: brush_idx=3, t=[529,293], theta=62.068826546397446, color=[0.5538326,0.3215183,0.6740692]
Primitive 1076: brush_idx=3, t=[590,363], theta=15.181414223195198, color=[0.40565297,0.19946879,0.4980674]
Primitive 1077: brush_idx=3, t=[625,328], theta=25.728126999848072, color=[0.27981618,0.27689582,0.29816386]
Primitive 1078: brush_idx=3, t=[526,395], theta=199.8776098644496, color=[0.15510964,0.2125119,0.21816316]
Primitive 1079: brush_idx=3, t=[625,86], theta=167.46106879457923, color=[0.4516471,0.42634243,0.8506562]
Primitive 1080: brush_idx=3, t=[594,368], theta=110.70206794945103, color=[0.46530995,0.15553123,0.5085568]
Primitive 1081: brush_idx=3, t=[615,310], theta=79.72310831949052, color=[0.5365904,0.32033402,0.5863853]
Primitive 1082: brush_idx=3, t=[519,387], theta=60.73314410156032, color=[0.23018305,0.28814754,0.3141254]
Primitive 1083: brush_idx=3, t=[393,127], theta=96.67394464306498, color=[0.36921024,0.29929966,0.38966915]
Primitive 1084: brush_idx=3, t=[523,390], theta=164.16504385335782, color=[0.21952137,0.2718416,0.28516868]
Primitive 1085: brush_idx=3, t=[476,342], theta=9.457517937960144, color=[0.17234756,0.1578481,0.15023877]
Primitive 1086: brush_idx=3, t=[453,123], theta=90.48339283256514, color=[0.26967794,0.57980263,0.7694997]
Primitive 1087: brush_idx=3, t=[243,241], theta=1.5664896899457403, color=[0.14590496,0.4086678,0.39967814]
Primitive 1088: brush_idx=3, t=[540,378], theta=8.195989784511445, color=[0.55930084,0.24504195,0.6500195]
Primitive 1089: brush_idx=3, t=[108,367], theta=76.18494925722825, color=[0.39456055,0.22822386,0.5108885]
Primitive 1090: brush_idx=3, t=[565,350], theta=81.99401198141362, color=[0.24918196,0.22271554,0.26768973]
Primitive 1091: brush_idx=3, t=[451,66], theta=88.04190524341973, color=[0.40416205,0.80778915,0.99175715]
Primitive 1092: brush_idx=3, t=[285,332], theta=174.219095284141, color=[0.51811004,0.23630938,0.58280486]
Primitive 1093: brush_idx=3, t=[192,321], theta=141.99867567301533, color=[0.46210948,0.28721124,0.51189595]
Primitive 1094: brush_idx=3, t=[514,376], theta=144.5262915754532, color=[0.17959544,0.20807095,0.21583676]
Primitive 1095: brush_idx=3, t=[206,226], theta=39.98756693408409, color=[0.309274,0.17450766,0.0844017]
Primitive 1096: brush_idx=3, t=[625,84], theta=89.40068697012555, color=[0.43680787,0.5106863,0.95641136]
Primitive 1097: brush_idx=3, t=[491,236], theta=104.24522042733007, color=[0.38828787,0.32435885,0.49257708]
Primitive 1098: brush_idx=3, t=[260,338], theta=165.3026799771747, color=[0.2497251,0.22366609,0.26053208]
Primitive 1099: brush_idx=3, t=[45,358], theta=176.9210213694236, color=[0.46272448,0.3053289,0.51374537]
Primitive 1100: brush_idx=3, t=[478,311], theta=110.6223139894324, color=[0.4922782,0.27963272,0.56680393]
Primitive 1101: brush_idx=3, t=[26,356], theta=121.16296291835467, color=[0.32560983,0.2422472,0.3741698]
Primitive 1102: brush_idx=3, t=[261,333], theta=51.75095939894914, color=[0.2845577,0.20645157,0.30496177]
Primitive 1103: brush_idx=3, t=[474,90], theta=22.97424599523401, color=[0.8189813,0.9410966,0.9888159]
Primitive 1104: brush_idx=3, t=[531,395], theta=184.1056491350966, color=[0.27905518,0.1824201,0.30179918]
Primitive 1105: brush_idx=3, t=[555,362], theta=20.93608802935991, color=[0.21185075,0.2522493,0.26509553]
Primitive 1106: brush_idx=3, t=[263,340], theta=43.53967878981251, color=[0.25597474,0.20941304,0.27854264]
Primitive 1107: brush_idx=3, t=[480,91], theta=127.77554756327535, color=[0.7668474,0.98702997,0.9776725]
Primitive 1108: brush_idx=3, t=[74,305], theta=16.546125612450165, color=[0.51768064,0.2620747,0.53481257]
Primitive 1109: brush_idx=3, t=[452,70], theta=38.03735369917638, color=[0.39009193,0.93277365,0.97759074]
Primitive 1110: brush_idx=3, t=[67,276], theta=169.99383124464674, color=[0.17740649,0.42763573,0.5134479]
Primitive 1111: brush_idx=3, t=[112,370], theta=140.70130960033828, color=[0.3343094,0.24194194,0.4373603]
Primitive 1112: brush_idx=3, t=[260,344], theta=145.09500284485094, color=[0.246684,0.2018072,0.251076]
Primitive 1113: brush_idx=3, t=[114,304], theta=70.23658930839298, color=[0.51164836,0.3009357,0.58877426]
Primitive 1114: brush_idx=3, t=[565,101], theta=178.50964606873896, color=[0.6213989,0.6959008,0.78636086]
Primitive 1115: brush_idx=3, t=[263,347], theta=78.29388807794403, color=[0.22137749,0.19926646,0.21437834]
Primitive 1116: brush_idx=3, t=[624,391], theta=123.11579858763736, color=[0.2028254,0.18431996,0.22169788]
Primitive 1117: brush_idx=3, t=[527,395], theta=127.19606696022909, color=[0.2116621,0.2137962,0.26555115]
Primitive 1118: brush_idx=3, t=[445,256], theta=83.4460953753241, color=[0.31300387,0.24941723,0.34955847]
Primitive 1119: brush_idx=3, t=[461,218], theta=98.78686561068453, color=[0.1138962,0.41393006,0.3175029]
Primitive 1120: brush_idx=3, t=[514,325], theta=70.02348188934307, color=[0.2720203,0.15721746,0.24385457]
Primitive 1121: brush_idx=3, t=[567,352], theta=100.07486425315449, color=[0.22104678,0.24555925,0.26951665]
Primitive 1122: brush_idx=3, t=[538,380], theta=174.14981053151226, color=[0.5558817,0.2649581,0.6451751]
Primitive 1123: brush_idx=3, t=[516,377], theta=176.2086692113361, color=[0.20202552,0.24984162,0.25143397]
Primitive 1124: brush_idx=3, t=[259,334], theta=41.69091131483563, color=[0.25034812,0.21342954,0.2909972]
Primitive 1125: brush_idx=3, t=[560,268], theta=175.7948954272116, color=[0.1815715,0.31405485,0.32040718]
Primitive 1126: brush_idx=3, t=[518,384], theta=47.93974528148084, color=[0.21167439,0.27185747,0.2938671]
Primitive 1127: brush_idx=3, t=[356,319], theta=66.24474706162059, color=[0.30811808,0.24084966,0.35121366]
Primitive 1128: brush_idx=3, t=[519,372], theta=67.67868224193052, color=[0.21833915,0.2658616,0.25330278]
Primitive 1129: brush_idx=3, t=[258,339], theta=62.228971583017284, color=[0.26242185,0.22209139,0.29466873]
Primitive 1130: brush_idx=3, t=[456,325], theta=19.325686027963684, color=[0.27223122,0.25491038,0.29460475]
Primitive 1131: brush_idx=3, t=[544,378], theta=90.70936525733693, color=[0.56746954,0.24505037,0.6775513]
Primitive 1132: brush_idx=3, t=[290,327], theta=101.48850007537246, color=[0.47460568,0.28540435,0.5518272]
Primitive 1133: brush_idx=3, t=[89,272], theta=187.32281416996014, color=[0.19644615,0.4079736,0.45509192]
Primitive 1134: brush_idx=3, t=[520,368], theta=27.263123885174576, color=[0.21206564,0.26533768,0.26334172]
Primitive 1135: brush_idx=3, t=[265,277], theta=55.57115733539068, color=[0.5092111,0.2680513,0.60352373]
Primitive 1136: brush_idx=3, t=[247,123], theta=192.601907905062, color=[0.70333725,0.46826985,0.37546816]
Primitive 1137: brush_idx=3, t=[50,358], theta=142.14771427785038, color=[0.4540556,0.3000234,0.5436281]
Primitive 1138: brush_idx=3, t=[258,331], theta=98.37220563669776, color=[0.23216118,0.18626028,0.25620785]
Primitive 1139: brush_idx=3, t=[513,379], theta=29.673268687135668, color=[0.19844708,0.23508489,0.22898422]
Primitive 1140: brush_idx=3, t=[20,320], theta=117.57644450202969, color=[0.6107579,0.2625376,0.6320048]
Primitive 1141: brush_idx=3, t=[482,279], theta=135.9162005506473, color=[0.3103346,0.39646268,0.42421654]
Primitive 1142: brush_idx=3, t=[525,395], theta=196.9018975635367, color=[0.16114533,0.23141596,0.21138987]
Primitive 1143: brush_idx=3, t=[333,349], theta=64.45498649192324, color=[0.22639504,0.275626,0.28085396]
Primitive 1144: brush_idx=3, t=[212,296], theta=129.0125631655589, color=[0.16611052,0.31324074,0.3176653]
Primitive 1145: brush_idx=3, t=[584,357], theta=136.16270162587554, color=[0.3716415,0.22984868,0.42908037]
Primitive 1146: brush_idx=3, t=[192,316], theta=117.77003513957, color=[0.4746349,0.2570348,0.5503317]
Primitive 1147: brush_idx=3, t=[528,395], theta=64.6436855063526, color=[0.23692128,0.20371456,0.2698911]
Primitive 1148: brush_idx=3, t=[233,326], theta=154.42916162873516, color=[0.3622357,0.25109574,0.4487731]
Primitive 1149: brush_idx=3, t=[557,130], theta=77.05798051648799, color=[0.40559828,0.36329833,0.4913624]
Primitive 1150: brush_idx=3, t=[262,333], theta=219.3840973829471, color=[0.28907442,0.20852847,0.31180602]
Primitive 1151: brush_idx=3, t=[264,344], theta=47.20290868460129, color=[0.24841763,0.21681231,0.2398725]
Primitive 1152: brush_idx=3, t=[526,395], theta=103.78613638600233, color=[0.16400115,0.20550597,0.21479984]
Primitive 1153: brush_idx=3, t=[265,344], theta=180.28144137083262, color=[0.24816851,0.19047837,0.24867488]
Primitive 1154: brush_idx=3, t=[523,367], theta=54.005896949922985, color=[0.29349884,0.31268317,0.3340394]
Primitive 1155: brush_idx=3, t=[560,125], theta=31.21865702867928, color=[0.3153729,0.33746493,0.41862002]
Primitive 1156: brush_idx=3, t=[190,321], theta=67.57606646052187, color=[0.42159474,0.26536193,0.4828809]
Primitive 1157: brush_idx=3, t=[480,91], theta=203.23224604747222, color=[0.76782566,0.9798679,0.9826095]
Primitive 1158: brush_idx=3, t=[326,328], theta=139.03934200511526, color=[0.4433403,0.251945,0.52578187]
Primitive 1159: brush_idx=3, t=[477,387], theta=98.81769419094978, color=[0.16882102,0.11183876,0.14969683]
Primitive 1160: brush_idx=3, t=[528,395], theta=127.60178847532296, color=[0.21419126,0.20622529,0.25068578]
Primitive 1161: brush_idx=3, t=[0,310], theta=162.58250947705915, color=[0.42112812,0.24421147,0.42704853]
Primitive 1162: brush_idx=3, t=[191,313], theta=147.7271750166474, color=[0.42054784,0.23581009,0.5012683]
Primitive 1163: brush_idx=3, t=[484,276], theta=107.95366936307117, color=[0.3412531,0.34958094,0.4533487]
Primitive 1164: brush_idx=3, t=[425,99], theta=175.1908410556019, color=[0.6699159,0.8066108,0.97456944]
Primitive 1165: brush_idx=3, t=[306,335], theta=178.21758547387876, color=[0.30153587,0.24599534,0.31208935]
Primitive 1166: brush_idx=3, t=[517,384], theta=156.4154150826292, color=[0.19069834,0.22823803,0.26749608]
Primitive 1167: brush_idx=3, t=[261,336], theta=97.11675538318931, color=[0.2927357,0.239089,0.32180113]
Primitive 1168: brush_idx=3, t=[210,344], theta=75.8134586027844, color=[0.26459172,0.22404101,0.31834984]
Primitive 1169: brush_idx=3, t=[518,374], theta=163.72689295824142, color=[0.19107907,0.20580631,0.23510109]
Primitive 1170: brush_idx=3, t=[563,261], theta=104.9692130700008, color=[0.19166747,0.22543375,0.24924377]
Primitive 1171: brush_idx=3, t=[625,369], theta=94.61065818971302, color=[0.44445896,0.25687551,0.5244527]
Primitive 1172: brush_idx=3, t=[488,237], theta=75.14224068358396, color=[0.3692008,0.32380453,0.49459553]
Primitive 1173: brush_idx=3, t=[262,344], theta=63.76608692854642, color=[0.2066126,0.18646403,0.23195821]
Primitive 1174: brush_idx=3, t=[13,319], theta=189.325758970156, color=[0.6361769,0.2993449,0.64815897]
Primitive 1175: brush_idx=3, t=[131,299], theta=130.58158433608327, color=[0.4799059,0.2628704,0.54547507]
Primitive 1176: brush_idx=3, t=[240,287], theta=140.50660218865846, color=[0.21630105,0.29217422,0.298959]
Primitive 1177: brush_idx=3, t=[259,339], theta=131.1697806317997, color=[0.27883765,0.23728466,0.30789337]
Primitive 1178: brush_idx=3, t=[266,343], theta=78.65574626181956, color=[0.28187665,0.23038037,0.2713945]
Primitive 1179: brush_idx=3, t=[477,149], theta=76.1653854479583, color=[0.39099327,0.33443847,0.3543611]
Primitive 1180: brush_idx=3, t=[30,351], theta=163.55437017300437, color=[0.3551553,0.23210116,0.40382674]
Primitive 1181: brush_idx=3, t=[109,370], theta=50.60629514721183, color=[0.37942183,0.23109846,0.5023382]
Primitive 1182: brush_idx=3, t=[625,113], theta=178.25837006568653, color=[0.10593984,0.1048868,0.15942559]
Primitive 1183: brush_idx=3, t=[411,297], theta=44.491530164222844, color=[0.5552634,0.32342082,0.6806637]
Primitive 1184: brush_idx=3, t=[545,383], theta=74.53759856475804, color=[0.5590835,0.21503864,0.6261038]
Primitive 1185: brush_idx=3, t=[406,129], theta=30.61689878342362, color=[0.31370112,0.3533068,0.4375971]
Primitive 1186: brush_idx=3, t=[107,368], theta=170.09630286803844, color=[0.43295765,0.22228837,0.5417496]
Primitive 1187: brush_idx=3, t=[617,381], theta=194.5515789163132, color=[0.24714664,0.21438079,0.3213619]
Primitive 1188: brush_idx=3, t=[407,328], theta=111.71814391228416, color=[0.3405964,0.21526438,0.36180785]
Primitive 1189: brush_idx=3, t=[373,108], theta=135.85945079476406, color=[0.43518475,0.3241702,0.4584639]
Primitive 1190: brush_idx=3, t=[546,382], theta=126.73787566081995, color=[0.5876703,0.26968682,0.66626525]
Primitive 1191: brush_idx=3, t=[82,378], theta=166.49258163541933, color=[0.19836144,0.24298738,0.36969543]
Primitive 1192: brush_idx=3, t=[524,388], theta=110.67865519146326, color=[0.26180485,0.2803501,0.34193167]
Primitive 1193: brush_idx=3, t=[295,109], theta=148.03323058543157, color=[0.7306449,0.573983,0.63824356]
Primitive 1194: brush_idx=3, t=[105,370], theta=161.37121329212366, color=[0.36993152,0.2115373,0.49557146]
Primitive 1195: brush_idx=3, t=[337,288], theta=4.372081635726284, color=[0.5344811,0.3026968,0.6640688]
Primitive 1196: brush_idx=3, t=[525,395], theta=163.29438453472912, color=[0.18327254,0.23295368,0.25371093]
Primitive 1197: brush_idx=3, t=[491,102], theta=135.7139810112948, color=[0.7120458,0.91775036,0.99044377]
Primitive 1198: brush_idx=3, t=[414,383], theta=99.14745339114098, color=[0.16853409,0.16711076,0.1810087]
Primitive 1199: brush_idx=3, t=[106,395], theta=185.31954062480906, color=[0.22319241,0.18901262,0.24528053]
Primitive 1200: brush_idx=3, t=[535,395], theta=40.69962544389965, color=[0.27351892,0.15878463,0.29100117]
Primitive 1201: brush_idx=3, t=[290,328], theta=39.98914911359595, color=[0.44060612,0.2622529,0.5141878]
Primitive 1202: brush_idx=3, t=[453,123], theta=39.80676119796009, color=[0.29052413,0.5994799,0.7875536]
Primitive 1203: brush_idx=3, t=[257,333], theta=63.823485400490625, color=[0.23886745,0.20933068,0.2510708]
Primitive 1204: brush_idx=3, t=[562,349], theta=2.4316163124362444, color=[0.20825645,0.25649768,0.23614725]
Primitive 1205: brush_idx=3, t=[585,355], theta=70.72160245287155, color=[0.32393375,0.28406322,0.39656752]
Primitive 1206: brush_idx=3, t=[193,314], theta=51.419815845569346, color=[0.4582029,0.25749812,0.5448079]
Primitive 1207: brush_idx=3, t=[115,393], theta=62.76300192962432, color=[0.19345456,0.19816917,0.21207121]
Primitive 1208: brush_idx=3, t=[85,374], theta=119.78023571892243, color=[0.2667148,0.23148784,0.3888957]
Primitive 1209: brush_idx=3, t=[191,137], theta=166.5044381810269, color=[0.65847635,0.316893,0.22223164]
Primitive 1210: brush_idx=3, t=[274,296], theta=61.75853753756772, color=[0.32739547,0.23855206,0.36901334]
Primitive 1211: brush_idx=3, t=[370,107], theta=124.66490275565343, color=[0.40881318,0.32545325,0.41440624]
Primitive 1212: brush_idx=3, t=[544,380], theta=164.42837439458387, color=[0.55214894,0.25591984,0.6538149]
Primitive 1213: brush_idx=3, t=[332,327], theta=91.10774348416099, color=[0.43151027,0.31220892,0.49216393]
Primitive 1214: brush_idx=3, t=[518,384], theta=189.54854559914378, color=[0.22134946,0.26551476,0.2887099]
Primitive 1215: brush_idx=3, t=[544,382], theta=130.76552886709686, color=[0.5600747,0.21179369,0.6264661]
Primitive 1216: brush_idx=3, t=[514,377], theta=114.3679906173926, color=[0.20119905,0.25022465,0.2528144]
Primitive 1217: brush_idx=3, t=[189,323], theta=100.83794804910102, color=[0.4347889,0.26493877,0.5052288]
Primitive 1218: brush_idx=3, t=[267,275], theta=71.85976463858592, color=[0.52098763,0.30031827,0.6216531]
Primitive 1219: brush_idx=3, t=[264,343], theta=124.25912767789244, color=[0.25186232,0.2005693,0.25156498]
Primitive 1220: brush_idx=3, t=[340,292], theta=163.76989216723902, color=[0.5367616,0.33360842,0.6300571]
Primitive 1221: brush_idx=3, t=[29,261], theta=137.41524391392932, color=[0.4196051,0.16512406,0.10195782]
Primitive 1222: brush_idx=3, t=[625,305], theta=141.29332399112525, color=[0.506641,0.34729815,0.5452732]
Primitive 1223: brush_idx=3, t=[519,384], theta=141.0693393597779, color=[0.1893333,0.30051085,0.27896407]
Primitive 1224: brush_idx=3, t=[514,383], theta=187.78557173998271, color=[0.20363645,0.2230452,0.24767943]
Primitive 1225: brush_idx=3, t=[469,364], theta=132.54551459536088, color=[0.27312517,0.29908207,0.33136937]
Primitive 1226: brush_idx=3, t=[402,161], theta=79.43954595381197, color=[0.48518106,0.23707815,0.21442887]
Primitive 1227: brush_idx=3, t=[498,301], theta=156.80465402199053, color=[0.5718785,0.33083108,0.65412194]
Primitive 1228: brush_idx=3, t=[472,219], theta=196.1225321490155, color=[0.13846932,0.40175232,0.36334458]
Primitive 1229: brush_idx=3, t=[526,395], theta=30.08011447173624, color=[0.15210582,0.20647481,0.21470252]
Primitive 1230: brush_idx=3, t=[523,390], theta=140.09015267212544, color=[0.23756918,0.2486136,0.2993992]
Primitive 1231: brush_idx=3, t=[430,143], theta=76.41971378128464, color=[0.35748926,0.43272245,0.5198452]
Primitive 1232: brush_idx=3, t=[458,326], theta=142.78191832882968, color=[0.27402177,0.2301806,0.2938081]
Primitive 1233: brush_idx=3, t=[516,377], theta=58.442413343264725, color=[0.20604068,0.2753157,0.2581004]
Primitive 1234: brush_idx=3, t=[16,319], theta=40.42459743813233, color=[0.613293,0.2793894,0.62747437]
Primitive 1235: brush_idx=3, t=[329,103], theta=22.947026500464894, color=[0.68649226,0.5549566,0.7483137]
Primitive 1236: brush_idx=3, t=[531,395], theta=91.62714042143922, color=[0.21784566,0.18627347,0.25027505]
